"from","to","id","col","score","result","compare"
"616","616","615","index","True","True","True"
"1140","1140","615","id","True","True","True"
"José Martí American Porter","José Martí American Porter","615","beer_name","True","True","True"
"American Porter","American Porter","615","style","True","True","True"
"12.0 oz","12","615","ounces","False","False","False"
"0.08","0.08","615","abv","True","True","True"
"65","65","615","ibu","True","True","True"
"141","141","615","brewery_id","True","True","True"
"Cigar City Brewing Company","Cigar City Brewing Company","615","brewery_name","True","True","True"
"Tampa","Tampa","615","city","True","True","True"
"FL","FL","615","state","True","True","True"
"617","617","616","index","True","True","True"
"1139","1139","616","id","True","True","True"
"Invasion Pale Ale","Invasion Pale Ale","616","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","616","style","True","True","True"
"12.0 oz","12","616","ounces","False","False","False"
"0.05%","0.05","616","abv","False","False","False"
"N/A","","616","ibu","False","False","False"
"141","141","616","brewery_id","True","True","True"
"Cigar City Brewing Company","Cigar City Brewing Company","616","brewery_name","True","True","True"
"Tampa","Tampa","616","city","True","True","True"
"FL","FL","616","state","True","True","True"
"618","618","617","index","True","True","True"
"1138","1138","617","id","True","True","True"
"Maduro Brown Ale","Maduro Brown Ale","617","beer_name","True","True","True"
"English Brown Ale","English Brown Ale","617","style","True","True","True"
"12.0 ounce","12","617","ounces","False","False","False"
"0.055","0.055","617","abv","True","True","True"
"25","25","617","ibu","True","True","True"
"141","141","617","brewery_id","True","True","True"
"Cigar City Brewing Company","Cigar City Brewing Company","617","brewery_name","True","True","True"
"Tampa FL","Tampa","617","city","False","False","False"
"","FL","617","state","False","False","False"
"619","619","618","index","True","True","True"
"571","571","618","id","True","True","True"
"Maduro Brown Ale","Maduro Brown Ale","618","beer_name","True","True","True"
"American Brown Ale","American Brown Ale","618","style","True","True","True"
"12.0 oz","12","618","ounces","False","False","False"
"0.055%","0.055","618","abv","False","False","False"
"25","25","618","ibu","True","True","True"
"141","141","618","brewery_id","True","True","True"
"Cigar City Brewing Company","Cigar City Brewing Company","618","brewery_name","True","True","True"
"Tampa","Tampa","618","city","True","True","True"
"FL","FL","618","state","True","True","True"
"620","620","619","index","True","True","True"
"570","570","619","id","True","True","True"
"Hotter Than Helles Lager","Hotter Than Helles Lager","619","beer_name","True","True","True"
"Munich Helles Lager","Munich Helles Lager","619","style","True","True","True"
"12.0 oz.","12","619","ounces","False","False","False"
"0.05%","0.05","619","abv","False","False","False"
"N/A","","619","ibu","False","False","False"
"141","141","619","brewery_id","True","True","True"
"Cigar City Brewing Company","Cigar City Brewing Company","619","brewery_name","True","True","True"
"Tampa","Tampa","619","city","True","True","True"
"FL","FL","619","state","True","True","True"
"621","621","620","index","True","True","True"
"569","569","620","id","True","True","True"
"Tocobaga Red Ale","Tocobaga Red Ale","620","beer_name","True","True","True"
"American Amber / Red Ale","American Amber / Red Ale","620","style","True","True","True"
"12.0 oz","12","620","ounces","False","False","False"
"0.07200000000000001%","0.072","620","abv","False","False","False"
"75","75","620","ibu","True","True","True"
"141","141","620","brewery_id","True","True","True"
"Cigar City Brewing Company","Cigar City Brewing Company","620","brewery_name","True","True","True"
"Tampa","Tampa","620","city","True","True","True"
"FL","FL","620","state","True","True","True"
"622","622","621","index","True","True","True"
"546","546","621","id","True","True","True"
"Jai Alai IPA","Jai Alai IPA","621","beer_name","True","True","True"
"American IPA","American IPA","621","style","True","True","True"
"12.0 oz","12","621","ounces","False","False","False"
"0.075","0.075","621","abv","True","True","True"
"70","70","621","ibu","True","True","True"
"141","141","621","brewery_id","True","True","True"
"Cigar City Brewing Company","Cigar City Brewing Company","621","brewery_name","True","True","True"
"Tampa","Tampa","621","city","True","True","True"
"FL","FL","621","state","True","True","True"
"623","623","622","index","True","True","True"
"545","545","622","id","True","True","True"
"Florida Cracker Belgian Wit","Florida Cracker Belgian Wit","622","beer_name","True","True","True"
"Witbier","Witbier","622","style","True","True","True"
"12.0 oz. Alumi-Tek","12","622","ounces","False","False","False"
"0.05%","0.05","622","abv","False","False","False"
"18","18","622","ibu","True","True","True"
"141","141","622","brewery_id","True","True","True"
"Cigar City Brewing Company","Cigar City Brewing Company","622","brewery_name","True","True","True"
"Tampa","Tampa","622","city","True","True","True"
"FL","FL","622","state","True","True","True"
"624","624","623","index","True","True","True"
"2338","2338","623","id","True","True","True"
"Shark Tracker Light lager","Shark Tracker Light lager","623","beer_name","True","True","True"
"Light Lager","Light Lager","623","style","True","True","True"
"12.0 oz.","12","623","ounces","False","False","False"
"0.048","0.048","623","abv","True","True","True"
"N/A","","623","ibu","False","False","False"
"145","145","623","brewery_id","True","True","True"
"Cisco Brewers","Cisco Brewers","623","brewery_name","True","True","True"
"Nantucket","Nantucket","623","city","True","True","True"
"MA","MA","623","state","True","True","True"
"625","625","624","index","True","True","True"
"1365","1365","624","id","True","True","True"
"Pumple Drumkin","Pumple Drumkin","624","beer_name","True","True","True"
"Pumpkin Ale","Pumpkin Ale","624","style","True","True","True"
"12.0 oz","12","624","ounces","False","False","False"
"0.06","0.06","624","abv","True","True","True"
"N/A","","624","ibu","False","False","False"
"145","145","624","brewery_id","True","True","True"
"Cisco Brewers","Cisco Brewers","624","brewery_name","True","True","True"
"Nantucket","Nantucket","624","city","True","True","True"
"MA","MA","624","state","True","True","True"
"626","626","625","index","True","True","True"
"1094","1094","625","id","True","True","True"
"Grey Lady","Grey Lady","625","beer_name","True","True","True"
"Witbier","Witbier","625","style","True","True","True"
"12.0 oz.","12","625","ounces","False","False","False"
"0.045","0.045","625","abv","True","True","True"
"N/A","","625","ibu","False","False","False"
"145","145","625","brewery_id","True","True","True"
"Cisco Brewers","Cisco Brewers","625","brewery_name","True","True","True"
"Nantucket","Nantucket","625","city","True","True","True"
"MA","MA","625","state","True","True","True"
"627","627","626","index","True","True","True"
"657","657","626","id","True","True","True"
"Summer of Lager","Summer of Lager","626","beer_name","True","True","True"
"Munich Helles Lager","Munich Helles Lager","626","style","True","True","True"
"12.0 oz.","12","626","ounces","False","False","False"
"0.062%","0.062","626","abv","False","False","False"
"N/A","","626","ibu","False","False","False"
"145","145","626","brewery_id","True","True","True"
"Cisco Brewers","Cisco Brewers","626","brewery_name","True","True","True"
"Nantucket","Nantucket","626","city","True","True","True"
"MA","MA","626","state","True","True","True"
"628","628","627","index","True","True","True"
"656","656","627","id","True","True","True"
"Indie Pale Ale","Indie Pale Ale","627","beer_name","True","True","True"
"American IPA","American IPA","627","style","True","True","True"
"12.0 oz","12","627","ounces","False","False","False"
"0.065","0.065","627","abv","True","True","True"
"N/A","","627","ibu","False","False","False"
"145","145","627","brewery_id","True","True","True"
"Cisco Brewers","Cisco Brewers","627","brewery_name","True","True","True"
"Nantucket","Nantucket","627","city","True","True","True"
"MA","MA","627","state","True","True","True"
"629","629","628","index","True","True","True"
"359","359","628","id","True","True","True"
"Sankaty Light Lager","Sankaty Light Lager","628","beer_name","True","True","True"
"Light Lager","Light Lager","628","style","True","True","True"
"12.0 oz.","12","628","ounces","False","False","False"
"0.038%","0.038","628","abv","False","False","False"
"N/A","","628","ibu","False","False","False"
"145","145","628","brewery_id","True","True","True"
"Cisco Brewers","Cisco Brewers","628","brewery_name","True","True","True"
"Nantucket","Nantucket","628","city","True","True","True"
"MA","MA","628","state","True","True","True"
"630","630","629","index","True","True","True"
"56","56","629","id","True","True","True"
"Whale's Tale Pale Ale","Whale's Tale Pale Ale","629","beer_name","True","True","True"
"English Pale Ale","English Pale Ale","629","style","True","True","True"
"12.0 oz.","12","629","ounces","False","False","False"
"0.055999999999999994%","0.056","629","abv","False","False","False"
"N/A","","629","ibu","False","False","False"
"145","145","629","brewery_id","True","True","True"
"Cisco Brewers","Cisco Brewers","629","brewery_name","True","True","True"
"Nantucket","Nantucket","629","city","True","True","True"
"MA","MA","629","state","True","True","True"
"631","631","630","index","True","True","True"
"1772","1772","630","id","True","True","True"
"Jacaranada Rye IPA","Jacaranada Rye IPA","630","beer_name","True","True","True"
"American IPA","American IPA","630","style","True","True","True"
"16.0 oz.","16","630","ounces","False","False","False"
"0.067","0.067","630","abv","True","True","True"
"60","60","630","ibu","True","True","True"
"320","320","630","brewery_id","True","True","True"
"Claremont Craft Ales","Claremont Craft Ales","630","brewery_name","True","True","True"
"Claremont","Claremont","630","city","True","True","True"
"CA","CA","630","state","True","True","True"
"632","632","631","index","True","True","True"
"1393","1393","631","id","True","True","True"
"Cascadian Dark Ale","Cascadian Dark Ale","631","beer_name","True","True","True"
"American Black Ale","American Black Ale","631","style","True","True","True"
"12.0 oz","12","631","ounces","False","False","False"
"0.06%","0.06","631","abv","False","False","False"
"75","75","631","ibu","True","True","True"
"418","418","631","brewery_id","True","True","True"
"Coalition Brewing Company","Coalition Brewing Company","631","brewery_name","True","True","True"
