"from","to","id","col","score","result","compare"
"yes","yes","236","EmergencyService","True","True","True"
"suxgical infection pxevention","surgical infection prevention","236","Condition","False","False","False"
"scip-card-2","scip-card-2","236","MeasureCode","True","True","True"
"surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery","surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery","236","MeasureName","False","True","True"
"100%","100%","236","Score","True","True","True"
"16 patients","16 patients","236","Sample","True","True","True"
"al_scip-card-2","al_scip-card-2","236","Stateavg","False","True","True"
"238","238","237","index","True","True","True"
"10012","10012","237","ProviderNumber","True","True","True"
"dekalb regional medical center","dekalb regional medical center","237","HospitalName","False","True","True"
"200 med center drive","200 med center drive","237","Address1","True","True","True"
"empty","empty","237","Address2","True","True","True"
"empty","empty","237","Address3","True","True","True"
"fort payne","fort payne","237","City","False","True","True"
"al","al","237","State","True","True","True"
"35968","35968","237","ZipCode","True","True","True"
"de kalb","de kalb","237","CountyName","True","True","True"
"2568453150","2568453150","237","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","237","HospitalType","True","True","True"
"voluntary non-profit - church","voluntary non-profit - church","237","HospitalOwner","True","True","True"
"yes","yes","237","EmergencyService","True","True","True"
"surgical infection prevention","surgical infection prevention","237","Condition","False","True","True"
"scip-inf-1","scip-inf-1","237","MeasureCode","True","True","True"
"surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","237","MeasureName","False","True","True"
"9x%","97%","237","Score","True","False","False"
"139 patients","139 patients","237","Sample","True","True","True"
"al_scip-inf-1","al_scip-inf-1","237","Stateavg","False","True","True"
"239","239","238","index","True","True","True"
"10012","10012","238","ProviderNumber","True","True","True"
"dekalb regional medical center","dekalb regional medical center","238","HospitalName","False","True","True"
"200 med center drive","200 med center drive","238","Address1","True","True","True"
"empty","empty","238","Address2","True","True","True"
"empty","empty","238","Address3","True","True","True"
"fort payne","fort payne","238","City","False","True","True"
"al","al","238","State","True","True","True"
"35968","35968","238","ZipCode","True","True","True"
"xe kalb","de kalb","238","CountyName","False","False","False"
"2568453150","2568453150","238","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","238","HospitalType","True","True","True"
"voxuntary non-profit - church","voluntary non-profit - church","238","HospitalOwner","True","False","False"
"yes","yes","238","EmergencyService","True","True","True"
"surgical infection prevention","surgical infection prevention","238","Condition","False","True","True"
"scip-inf-2","scip-inf-2","238","MeasureCode","True","True","True"
"surgery patients who were given the  right kind  of antibiotic to help prevent infection","surgery patients who were given the  right kind  of antibiotic to help prevent infection","238","MeasureName","False","True","True"
"xx%","99%","238","Score","True","False","False"
"147 patients","147 patients","238","Sample","True","True","True"
"al_scip-inf-2","al_scip-inf-2","238","Stateavg","False","True","True"
"240","240","239","index","True","True","True"
"10012","10012","239","ProviderNumber","True","True","True"
"dekalb regional medical center","dekalb regional medical center","239","HospitalName","False","True","True"
"200 med center drive","200 med center drive","239","Address1","True","True","True"
"empty","empty","239","Address2","True","True","True"
"empty","empty","239","Address3","True","True","True"
"fort payne","fort payne","239","City","False","True","True"
"al","al","239","State","True","True","True"
"35968","35968","239","ZipCode","True","True","True"
"de kalb","de kalb","239","CountyName","True","True","True"
"2568453150","2568453150","239","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","239","HospitalType","True","True","True"
"voluntary non-profit - church","voluntary non-profit - church","239","HospitalOwner","True","True","True"
"yes","yes","239","EmergencyService","True","True","True"
"surgxcal infectxon preventxon","surgical infection prevention","239","Condition","False","False","False"
"scip-inf-3","scip-inf-3","239","MeasureCode","True","True","True"
"surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","239","MeasureName","False","True","True"
"98%","98%","239","Score","True","True","True"
"136 patients","136 patients","239","Sample","True","True","True"
"al_scip-inf-3","al_scip-inf-3","239","Stateavg","False","True","True"
"241","241","240","index","True","True","True"
"10012","10012","240","ProviderNumber","True","True","True"
"dekalb regional medical center","dekalb regional medical center","240","HospitalName","False","True","True"
"200 med center drive","200 med center drive","240","Address1","True","True","True"
"empty","empty","240","Address2","True","True","True"
"empty","empty","240","Address3","True","True","True"
"fort payne","fort payne","240","City","False","True","True"
"al","al","240","State","True","True","True"
"35968","35968","240","ZipCode","True","True","True"
"de kalb","de kalb","240","CountyName","True","True","True"
"2568453150","2568453150","240","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","240","HospitalType","True","True","True"
"voluntary non-profit - church","voluntary non-profit - church","240","HospitalOwner","True","True","True"
"yes","yes","240","EmergencyService","True","True","True"
"surgical infection prevention","surgical infection prevention","240","Condition","False","True","True"
"scip-inf-4","scip-inf-4","240","MeasureCode","True","True","True"
"all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","240","MeasureName","False","True","True"
"empty","empty","240","Score","False","True","True"
"0 patients","0 patients","240","Sample","True","True","True"
"al_scip-inf-4","al_scip-inf-4","240","Stateavg","False","True","True"
"242","242","241","index","True","True","True"
"10012","10012","241","ProviderNumber","True","True","True"
"dekalb regional medical center","dekalb regional medical center","241","HospitalName","False","True","True"
"200 med center drive","200 med center drive","241","Address1","True","True","True"
"empty","empty","241","Address2","True","True","True"
"empty","empty","241","Address3","True","True","True"
"fort payne","fort payne","241","City","False","True","True"
"al","al","241","State","True","True","True"
"35968","35968","241","ZipCode","True","True","True"
"de kalb","de kalb","241","CountyName","True","True","True"
