"from","to","id","col","score","result","compare"
" BMJ 2006, 333:939"," BMJ 2006, 333:939","133","journal_title","True","True","True"
"","","133","jounral_abbreviation","True","True","True"
"","","133","journal_issn","True","True","True"
"0","0","133","article_jvolumn","True","True","True"
"0","0","133","article_jissue","True","True","True"
"","","133","article_jcreated_at","True","True","True"
"","","133","article_pagination","True","True","True"
"{""Vicenzino B Bisset L, Beller E, Jull G, Brooks P, Darnell R""}","{""Vicenzino B Bisset L, Beller E, Jull G, Brooks P, Darnell R""}","133","author_list","True","True","True"
"812893","812893","134","id","True","True","True"
"Clinical outcomes and cost-effectiveness of strategies for managing people at high risk for diabetes (Structured abstract)","Clinical outcomes and cost-effectiveness of strategies for managing people at high risk for diabetes (Structured abstract)","134","article_title","True","True","True"
"","","134","article_language","True","True","True"
"Annals of Internal Medicine","Annals of Internal Medicine","134","journal_title","True","True","True"
"","","134","jounral_abbreviation","True","True","True"
"","","134","journal_issn","True","True","True"
"143","143","134","article_jvolumn","True","True","True"
"1","1","134","article_jissue","True","True","True"
"1/1/05","1/5/01","134","article_jcreated_at","False","False","False"
"251-264","251-264","134","article_pagination","True","True","True"
"{""L. Schlessinger"",""D. M. Eddy"",""R. Kahn""}","{""L. Schlessinger"",""D. M. Eddy"",""R. Kahn""}","134","author_list","True","True","True"
"380945","380945","135","id","True","True","True"
"Soleus Hoffmann-reflex modulation during walking in healthy elderly and young adults.","Soleus Hoffmann-reflex modulation during walking in healthy elderly and young adults.","135","article_title","True","True","True"
"eng","eng","135","article_language","True","True","True"
"The Journals of Gerontology: Series A: Biological Sciences and Medical Sciences","The Journals of Gerontology: Series A: Biological Sciences and Medical Sciences","135","journal_title","True","True","True"
"","","135","jounral_abbreviation","True","True","True"
"1079-5006","1079-5006","135","journal_issn","True","True","True"
"55","55","135","article_jvolumn","True","True","True"
"12","12","135","article_jissue","True","True","True"
"12/1/00","12/1/00","135","article_jcreated_at","False","True","True"
"B570-9","B570-9","135","article_pagination","True","True","True"
"{""G R Chalmers"",""K M Knutzen""}","{""G R Chalmers"",""K M Knutzen""}","135","author_list","True","True","True"
"513829","513829","136","id","True","True","True"
"CT false-profile view of the hip: a reproducible method of measuring anterior acetabular coverage using volume CT data.","CT false-profile view of the hip: a reproducible method of measuring anterior acetabular coverage using volume CT data.","136","article_title","True","True","True"
"eng","eng","136","article_language","True","True","True"
"Skeletal Radiology","Skeletal Radiology","136","journal_title","True","True","True"
"Skeletal Radiol","Skeletal Radiol","136","jounral_abbreviation","True","True","True"
"1432-2161","1432-2161","136","journal_issn","True","True","True"
"43","43","136","article_jvolumn","True","True","True"
"11","11","136","article_jissue","True","True","True"
"11/1/14","1/14/11","136","article_jcreated_at","False","False","False"
"1605-11","1605-11","136","article_pagination","True","True","True"
"{""Dominic S Carreira"",""Ross M Borzykowski"",""John Kozy"",""Steven D Needell""}","{""Dominic S Carreira"",""Ross M Borzykowski"",""John Kozy"",""Steven D Needell""}","136","author_list","True","True","True"
"862798","862798","137","id","True","True","True"
"A pharmacoeconomic evaluation of statins in the treatment of hypercholesterolaemia in the primary care setting in Spain (Structured abstract)","A pharmacoeconomic evaluation of statins in the treatment of hypercholesterolaemia in the primary care setting in Spain (Structured abstract)","137","article_title","True","True","True"
"","","137","article_language","True","True","True"
"Pharmacoeconomics","Pharmacoeconomics","137","journal_title","True","True","True"
"","","137","jounral_abbreviation","True","True","True"
"","","137","journal_issn","True","True","True"
"23","23","137","article_jvolumn","True","True","True"
"3","3","137","article_jissue","True","True","True"
"1/1/05","1/5/01","137","article_jcreated_at","False","False","False"
"275-287","275-287","137","article_pagination","True","True","True"
"{""P. Tarraga-Lopez"",""J. M. Ocana-Lopez"",""J. Miguel-Clave"",""J. Solera-Albero"",""M. Cerdan-Oliver"",""M. A. Lopez-Cara"",""A. Celada-Rodriguez""}","{""P. Tarraga-Lopez"",""J. M. Ocana-Lopez"",""J. Miguel-Clave"",""J. Solera-Albero"",""M. Cerdan-Oliver"",""M. A. Lopez-Cara"",""A. Celada-Rodriguez""}","137","author_list","True","True","True"
"316632","316632","138","id","True","True","True"
"When is carotid angioplasty and stenting the cost-effective alternative for revascularization of symptomatic carotid stenosis? A Canadian health system perspective","When is carotid angioplasty and stenting the cost-effective alternative for revascularization of symptomatic carotid stenosis? A Canadian health system perspective","138","article_title","True","True","True"
"","","138","article_language","True","True","True"
"","","138","journal_title","True","True","True"
"","","138","jounral_abbreviation","True","True","True"
"","","138","journal_issn","True","True","True"
"35","35","138","article_jvolumn","True","True","True"
"2","2","138","article_jissue","True","True","True"
"1/1/14","1/14/01","138","article_jcreated_at","False","False","False"
"327-32","327-32","138","article_pagination","True","True","True"
"{""M. Goyal"",""S. Wiebe"",""M. D. Hill"",""F. M. Clement"",""J. H. Wong"",""M. A. Almekhlafi"",""D. Yavin""}","{""M. Goyal"",""S. Wiebe"",""M. D. Hill"",""F. M. Clement"",""J. H. Wong"",""M. A. Almekhlafi"",""D. Yavin""}","138","author_list","True","True","True"
"38413","38413","139","id","True","True","True"
"Proximal migration of a 5 French pancreatic stent during bile stone extraction: a successful retrieval using mini-snare","Proximal migration of a 5 French pancreatic stent during bile stone extraction: a successful retrieval using mini-snare","139","article_title","True","True","True"
"eng","eng","139","article_language","True","True","True"
"","","139","journal_title","True","True","True"
"","","139","jounral_abbreviation","True","True","True"
"","","139","journal_issn","True","True","True"
"17","17","139","article_jvolumn","True","True","True"
"0","0","139","article_jissue","True","True","True"
"1/1/14","1/14/01","139","article_jcreated_at","False","False","False"
"384-6 ST  - Proximal migration of a 5 French pancreatic stent during bile stone extraction: a successful retrieval using mini-snare-","384-6 ST  - Proximal migration of a 5 French pancreatic stent during bile stone extraction: a successful retrieval using mini-snare-","139","article_pagination","True","True","True"
"{""J. DA  - May-Jun DO  - 10.4103/1119-3077.130253 DP  - NLM ET  - 2014/04/10 Wu"",""Q. Zhao"",""Y. Fan"",""Y. S. Liao""}","{""J. DA  - May-Jun DO  - 10.4103/1119-3077.130253 DP  - NLM ET  - 2014/04/10 Wu"",""Q. Zhao"",""Y. Fan"",""Y. S. Liao""}","139","author_list","True","True","True"
"595469","595469","140","id","True","True","True"
"Carriage of methicillin-resistant Staphylococcus aureus by veterinarians in Australia","Carriage of methicillin-resistant Staphylococcus aureus by veterinarians in Australia","140","article_title","True","True","True"
"eng","eng","140","article_language","True","True","True"
"","","140","journal_title","True","True","True"
"","","140","jounral_abbreviation","True","True","True"
"","","140","journal_issn","True","True","True"
"89","89","140","article_jvolumn","True","True","True"
"5","5","140","article_jissue","True","True","True"
"1/1/11","1/11/01","140","article_jcreated_at","False","False","False"
"152-9","152-9","140","article_pagination","True","True","True"
"{""M. D. Barton"",""J. Simon"",""J. E. Axon"",""S. Moss"",""S. G. Morris"",""D. J. Trott"",""S. Fury"",""M. Maiwald"",""P. Giffard"",""D. Jordan"",""P. Southwell""}","{""M. D. Barton"",""J. Simon"",""J. E. Axon"",""S. Moss"",""S. G. Morris"",""D. J. Trott"",""S. Fury"",""M. Maiwald"",""P. Giffard"",""D. Jordan"",""P. Southwell""}","140","author_list","True","True","True"
"49698","49698","141","id","True","True","True"
"Multicenter, randomized, placebo-controlled trial of amitriptyline in children with functional gastrointestinal disorders","Multicenter, randomized, placebo-controlled trial of amitriptyline in children with functional gastrointestinal disorders","141","article_title","True","True","True"
"eng","eng","141","article_language","True","True","True"
"","","141","journal_title","True","True","True"
"","","141","jounral_abbreviation","True","True","True"
"","","141","journal_issn","True","True","True"
"137","137","141","article_jvolumn","True","True","True"
"0","0","141","article_jissue","True","True","True"
"1/1/09","1/9/01","141","article_jcreated_at","False","False","False"
"1261-9 ST  - Multicenter, randomized, placebo-controlled trial of amitriptyline in children with functional gastrointestinal disorders-","1261-9 ST  - Multicenter, randomized, placebo-controlled trial of amitriptyline in children with functional gastrointestinal disorders-","141","article_pagination","True","True","True"
"{""C. C2  - Pmc2827243 C6  - Nihms132141 DA  - Oct DO  - 10.1053/j.gastro.2009.06.060 DP  - NLM ET  - 2009/07/15 Di Lorenzo"",""M. Saps"",""S. Nurko"",""P. Hyman"",""N. Youssef"",""A. Miranda"",""J. Cocjin""}","{""C. C2  - Pmc2827243 C6  - Nihms132141 DA  - Oct DO  - 10.1053/j.gastro.2009.06.060 DP  - NLM ET  - 2009/07/15 Di Lorenzo"",""M. Saps"",""S. Nurko"",""P. Hyman"",""N. Youssef"",""A. Miranda"",""J. Cocjin""}","141","author_list","True","True","True"
"900624","900624","142","id","True","True","True"
"Terbutaline pump for the prevention of preterm birth (Structured abstract)","Terbutaline pump for the prevention of preterm birth (Structured abstract)","142","article_title","True","True","True"
"","","142","article_language","True","True","True"
"Health Technology Assessment Database","Health Technology Assessment Database","142","journal_title","True","True","True"
"","","142","jounral_abbreviation","True","True","True"
"","","142","journal_issn","True","True","True"
"0","0","142","article_jvolumn","True","True","True"
"4","4","142","article_jissue","True","True","True"
"1/1/11","1/11/01","142","article_jcreated_at","False","False","False"
"","","142","article_pagination","True","True","True"
"{""R. Daniel"",""M. T. Ansari"",""L. Weeks"",""S. Doucette"",""A. Tsertsvadze"",""B. Skidmore"",""K. Singh"",""L. Gaudet"",""M. Walker"",""S. Tsouros""}","{""R. Daniel"",""M. T. Ansari"",""L. Weeks"",""S. Doucette"",""A. Tsertsvadze"",""B. Skidmore"",""K. Singh"",""L. Gaudet"",""M. Walker"",""S. Tsouros""}","142","author_list","True","True","True"
"246528","246528","143","id","True","True","True"
"Complex regional pain syndrome type 1 after fractures of the distal radius: a prospective study of the role of psychological factors","Complex regional pain syndrome type 1 after fractures of the distal radius: a prospective study of the role of psychological factors","143","article_title","True","True","True"
"eng","eng","143","article_language","True","True","True"
"J Hand Surg Br","J Hand Surg Br","143","journal_title","True","True","True"
"Journal of hand surgery (Edinburgh, Scotland)","Journal of hand surgery (Edinburgh, Scotland)","143","jounral_abbreviation","True","True","True"
"0266-7681 (Print) 0266-7681","0266-7681 (Print) 0266-7681","143","journal_issn","True","True","True"
