"from","to","id","col","score","result","compare"
"","9:54 a.m.","633","sched_arr_time","False","False","False"
"9:43 a.m.","9:43 a.m.","633","act_arr_time","True","True","True"
"635","635","634","tuple_id","True","True","True"
"panynj","panynj","634","src","True","True","True"
"AA-1733-ORD-PHX","AA-1733-ORD-PHX","634","flight","True","True","True"
"7:45 p.m.","7:45 p.m.","634","sched_dep_time","True","True","True"
"7:59 p.m.","7:58 p.m.","634","act_dep_time","True","False","False"
"10:30 p.m.","10:30 p.m.","634","sched_arr_time","True","True","True"
"","10:30 p.m.","634","act_arr_time","False","False","False"
"636","636","635","tuple_id","True","True","True"
"panynj","panynj","635","src","True","True","True"
"AA-3-JFK-LAX","AA-3-JFK-LAX","635","flight","True","True","True"
"12:00 p.m.","12:00 p.m.","635","sched_dep_time","True","True","True"
"12:12 p.m.","12:11 p.m.","635","act_dep_time","False","False","False"
"3:15 p.m.","3:15 p.m.","635","sched_arr_time","True","True","True"
"3:16 p.m.","3:16 p.m.","635","act_arr_time","True","True","True"
"637","637","636","tuple_id","True","True","True"
"panynj","panynj","636","src","True","True","True"
"UA-2830-MCO-CLT","UA-2830-MCO-CLT","636","flight","True","True","True"
"3:27 p.m.","3:27 p.m.","636","sched_dep_time","True","True","True"
"3:50 p.m.","3:27 p.m.","636","act_dep_time","False","False","False"
"5:05 p.m.","5:05 p.m.","636","sched_arr_time","True","True","True"
"5:17 p.m.","5:17 p.m.","636","act_arr_time","True","True","True"
"638","638","637","tuple_id","True","True","True"
"panynj","panynj","637","src","True","True","True"
"CO-58-DEN-IAH","CO-58-DEN-IAH","637","flight","True","True","True"
"","11:25 a.m.","637","sched_dep_time","False","False","False"
"12:37 p.m.","11:32 a.m.","637","act_dep_time","False","False","False"
"","2:50 p.m.","637","sched_arr_time","False","False","False"
"3:31 p.m.","3:31 p.m.","637","act_arr_time","True","True","True"
"639","639","638","tuple_id","True","True","True"
"panynj","panynj","638","src","True","True","True"
"UA-5487-SFO-MRY","UA-5487-SFO-MRY","638","flight","True","True","True"
"","10:39 a.m.","638","sched_dep_time","False","False","False"
"10:53 a.m.","10:33 a.m.","638","act_dep_time","False","False","False"
"","11:19 a.m.","638","sched_arr_time","False","False","False"
"11:21 a.m.","11:21 a.m.","638","act_arr_time","False","True","True"
"640","640","639","tuple_id","True","True","True"
"panynj","panynj","639","src","True","True","True"
"AA-204-LAX-MCO","AA-204-LAX-MCO","639","flight","True","True","True"
"11:25 p.m.","11:25 p.m.","639","sched_dep_time","True","True","True"
"","11:25 p.m.","639","act_dep_time","False","False","False"
"6:55 a.m. Dec 02","6:55 a.m.","639","sched_arr_time","False","False","False"
"","6:55 a.m.","639","act_arr_time","False","False","False"
"641","641","640","tuple_id","True","True","True"
"panynj","panynj","640","src","True","True","True"
"UA-414-LAX-SFO","UA-414-LAX-SFO","640","flight","True","True","True"
"","6:00 a.m.","640","sched_dep_time","False","False","False"
"6:10 a.m.","5:56 a.m.","640","act_dep_time","True","False","False"
"","7:23 a.m.","640","sched_arr_time","False","False","False"
"7:17 a.m.","7:17 a.m.","640","act_arr_time","True","True","True"
"642","642","641","tuple_id","True","True","True"
"panynj","panynj","641","src","True","True","True"
"CO-1614-LAX-IAH","CO-1614-LAX-IAH","641","flight","True","True","True"
"","12:30 a.m.","641","sched_dep_time","False","False","False"
"12:58 a.m.","12:41 a.m.","641","act_dep_time","False","False","False"
"","5:35 a.m.","641","sched_arr_time","False","False","False"
"5:26 a.m.","5:26 a.m.","641","act_arr_time","True","True","True"
"643","643","642","tuple_id","True","True","True"
"panynj","panynj","642","src","True","True","True"
"UA-2726-FLL-PHL","UA-2726-FLL-PHL","642","flight","True","True","True"
"4:00 p.m.","4:00 p.m.","642","sched_dep_time","True","True","True"
"4:10 p.m.","4:00 p.m.","642","act_dep_time","True","False","False"
"6:46 p.m.","6:46 p.m.","642","sched_arr_time","True","True","True"
"6:25 p.m.","6:28 p.m.","642","act_arr_time","False","False","False"
"644","644","643","tuple_id","True","True","True"
"panynj","panynj","643","src","True","True","True"
"CO-52-IAH-LAX","CO-52-IAH-LAX","643","flight","True","True","True"
"","7:35 a.m.","643","sched_dep_time","False","False","False"
"7:56 a.m.","7:29 a.m.","643","act_dep_time","True","False","False"
"","9:21 a.m.","643","sched_arr_time","False","False","False"
"9:09 a.m.","9:14 a.m.","643","act_arr_time","False","False","False"
"645","645","644","tuple_id","True","True","True"
"panynj","panynj","644","src","True","True","True"
"CO-1090-BOS-IAH","CO-1090-BOS-IAH","644","flight","True","True","True"
"","9:45 a.m.","644","sched_dep_time","False","False","False"
"10:35 a.m.","10:19 a.m.","644","act_dep_time","False","False","False"
"","1:16 p.m.","644","sched_arr_time","False","False","False"
"1:19 p.m.","1:19 p.m.","644","act_arr_time","True","True","True"
"646","646","645","tuple_id","True","True","True"
"panynj","panynj","645","src","True","True","True"
"AA-616-DFW-DTW","AA-616-DFW-DTW","645","flight","True","True","True"
"9:05 a.m.","9:05 a.m.","645","sched_dep_time","True","True","True"
"10:11 a.m.","10:10 a.m.","645","act_dep_time","False","False","False"
"12:35 p.m.","12:35 p.m.","645","sched_arr_time","True","True","True"
"1:18 p.m.","1:27 p.m.","645","act_arr_time","False","False","False"
"647","647","646","tuple_id","True","True","True"
"panynj","panynj","646","src","True","True","True"
"UA-3515-IAD-MSP","UA-3515-IAD-MSP","646","flight","True","True","True"
"","8:15 a.m.","646","sched_dep_time","False","False","False"
"8:26 a.m.","8:12 a.m.","646","act_dep_time","True","False","False"
"","10:06 a.m.","646","sched_arr_time","False","False","False"
"9:56 a.m.","9:56 a.m.","646","act_arr_time","True","True","True"
"648","648","647","tuple_id","True","True","True"
"panynj","panynj","647","src","True","True","True"
"AA-3468-CVG-MIA","AA-3468-CVG-MIA","647","flight","True","True","True"
"7:00 a.m.","7:00 a.m.","647","sched_dep_time","True","True","True"
"7:25 a.m.","7:25 a.m.","647","act_dep_time","True","True","True"
"9:55 a.m.","9:55 a.m.","647","sched_arr_time","True","True","True"
"9:45 a.m.","9:45 a.m.","647","act_arr_time","True","True","True"
"649","649","648","tuple_id","True","True","True"
"panynj","panynj","648","src","True","True","True"
"AA-484-DFW-MIA","AA-484-DFW-MIA","648","flight","True","True","True"
"4:15 p.m.","4:15 p.m.","648","sched_dep_time","True","True","True"
"4:30 p.m.","4:29 p.m.","648","act_dep_time","True","False","False"
"7:55 p.m.","7:55 p.m.","648","sched_arr_time","True","True","True"
"7:39 p.m.","7:39 p.m.","648","act_arr_time","False","True","True"
"650","650","649","tuple_id","True","True","True"
"panynj","panynj","649","src","True","True","True"
"AA-1886-BOS-MIA","AA-1886-BOS-MIA","649","flight","True","True","True"
"","10:45 a.m.","649","sched_dep_time","False","False","False"
"10:55 a.m.","10:55 a.m.","649","act_dep_time","False","True","True"
"","2:20 p.m.","649","sched_arr_time","False","False","False"
"1:40 p.m.","1:40 p.m.","649","act_arr_time","True","True","True"
"651","651","650","tuple_id","True","True","True"
"panynj","panynj","650","src","True","True","True"
"CO-62-IAH-EWR","CO-62-IAH-EWR","650","flight","True","True","True"
"","2:30 p.m.","650","sched_dep_time","False","False","False"
"2:59 p.m.","2:48 p.m.","650","act_dep_time","False","False","False"
"","7:03 p.m.","650","sched_arr_time","False","False","False"
"7:10 p.m.","7:10 p.m.","650","act_arr_time","True","True","True"
"652","652","651","tuple_id","True","True","True"
"panynj","panynj","651","src","True","True","True"
"CO-1561-PHX-IAH","CO-1561-PHX-IAH","651","flight","True","True","True"
"","8:05 a.m.","651","sched_dep_time","False","False","False"
"8:18 a.m.","8:00 a.m.","651","act_dep_time","False","False","False"
"","11:35 a.m.","651","sched_arr_time","False","False","False"
"11:32 a.m.","11:32 a.m.","651","act_arr_time","False","True","True"
"653","653","652","tuple_id","True","True","True"
"panynj","panynj","652","src","True","True","True"
"UA-2314-ATL-PHL","UA-2314-ATL-PHL","652","flight","True","True","True"
"","2:55 p.m.","652","sched_dep_time","False","False","False"
"3:04 p.m.","2:55 p.m.","652","act_dep_time","True","False","False"
"","5:00 p.m.","652","sched_arr_time","False","False","False"
"5:00 p.m.","4:47 p.m.","652","act_arr_time","False","False","False"
"654","654","653","tuple_id","True","True","True"
"panynj","panynj","653","src","True","True","True"
"AA-446-DFW-PHL","AA-446-DFW-PHL","653","flight","True","True","True"
"11:50 a.m.","11:50 a.m.","653","sched_dep_time","True","True","True"
"12:13 p.m.","12:12 p.m.","653","act_dep_time","False","False","False"
"3:50 p.m.","3:50 p.m.","653","sched_arr_time","True","True","True"
"4:09 p.m.","4:09 p.m.","653","act_arr_time","False","True","True"
"655","655","654","tuple_id","True","True","True"
"panynj","panynj","654","src","True","True","True"
"CO-1023-IAH-DEN","CO-1023-IAH-DEN","654","flight","True","True","True"
"","11:40 a.m.","654","sched_dep_time","False","False","False"
"12:06 p.m.","11:56 a.m.","654","act_dep_time","False","False","False"
"","1:17 p.m.","654","sched_arr_time","False","False","False"
"1:14 p.m.","1:14 p.m.","654","act_arr_time","True","True","True"
"656","656","655","tuple_id","True","True","True"
"panynj","panynj","655","src","True","True","True"
"AA-466-IAH-MIA","AA-466-IAH-MIA","655","flight","True","True","True"
"6:00 a.m.","6:00 a.m.","655","sched_dep_time","True","True","True"
"6:09 a.m.","6:08 a.m.","655","act_dep_time","True","False","False"
"9:20 a.m.","9:20 a.m.","655","sched_arr_time","True","True","True"
"9:05 a.m.","9:05 a.m.","655","act_arr_time","True","True","True"
"657","657","656","tuple_id","True","True","True"
"panynj","panynj","656","src","True","True","True"
"UA-3050-PHX-CLT","UA-3050-PHX-CLT","656","flight","True","True","True"
"11:05 a.m.","11:05 a.m.","656","sched_dep_time","True","True","True"
"11:45 a.m.","11:30 a.m.","656","act_dep_time","False","False","False"
"4:57 p.m.","4:57 p.m.","656","sched_arr_time","True","True","True"
"5:03 p.m.","5:05 p.m.","656","act_arr_time","False","False","False"
"658","658","657","tuple_id","True","True","True"
"panynj","panynj","657","src","True","True","True"
"CO-89-IAH-EWR","CO-89-IAH-EWR","657","flight","True","True","True"
"","6:00 a.m.","657","sched_dep_time","False","False","False"
"6:17 a.m.","6:02 a.m.","657","act_dep_time","True","False","False"
"","10:20 a.m.","657","sched_arr_time","False","False","False"
"10:27 a.m.","10:27 a.m.","657","act_arr_time","False","True","True"
"659","659","658","tuple_id","True","True","True"
"panynj","panynj","658","src","True","True","True"
"CO-1088-CLE-IAH","CO-1088-CLE-IAH","658","flight","True","True","True"
"","8:40 a.m.","658","sched_dep_time","False","False","False"
"9:01 a.m.","8:40 a.m.","658","act_dep_time","False","False","False"
"","10:54 a.m.","658","sched_arr_time","False","False","False"
"10:56 a.m.","10:56 a.m.","658","act_arr_time","True","True","True"
"660","660","659","tuple_id","True","True","True"
"panynj","panynj","659","src","True","True","True"
"AA-1664-MIA-ATL","AA-1664-MIA-ATL","659","flight","True","True","True"
"10:15 a.m.","10:15 a.m.","659","sched_dep_time","True","True","True"
"10:19 a.m.","10:18 a.m.","659","act_dep_time","False","False","False"
"12:10 p.m.","12:10 p.m.","659","sched_arr_time","True","True","True"
"11:50 a.m.","11:56 a.m.","659","act_arr_time","False","False","False"
"661","661","660","tuple_id","True","True","True"
"panynj","panynj","660","src","True","True","True"
"AA-1279-DFW-PHX","AA-1279-DFW-PHX","660","flight","True","True","True"
"1:00 p.m.","1:00 p.m.","660","sched_dep_time","True","True","True"
"2:04 p.m.","2:04 p.m.","660","act_dep_time","True","True","True"
"2:35 p.m.","2:35 p.m.","660","sched_arr_time","True","True","True"
"3:19 p.m.","3:30 p.m.","660","act_arr_time","False","False","False"
"662","662","661","tuple_id","True","True","True"
"panynj","panynj","661","src","True","True","True"
"UA-854-SFO-IAH","UA-854-SFO-IAH","661","flight","True","True","True"
"","7:53 a.m.","661","sched_dep_time","False","False","False"
"8:07 a.m.","7:49 a.m.","661","act_dep_time","True","False","False"
"","1:39 p.m.","661","sched_arr_time","False","False","False"
"1:30 p.m.","1:30 p.m.","661","act_arr_time","True","True","True"
"663","663","662","tuple_id","True","True","True"
"panynj","panynj","662","src","True","True","True"
"UA-382-IAD-LAX","UA-382-IAD-LAX","662","flight","True","True","True"
"","12:30 p.m.","662","sched_dep_time","False","False","False"
"12:56 p.m.","12:35 p.m.","662","act_dep_time","False","False","False"
"","3:19 p.m.","662","sched_arr_time","False","False","False"
"3:21 p.m.","3:21 p.m.","662","act_arr_time","False","True","True"
"664","664","663","tuple_id","True","True","True"
"panynj","panynj","663","src","True","True","True"
"AA-4344-ORD-DTW","AA-4344-ORD-DTW","663","flight","True","True","True"
"","11:45 a.m.","663","sched_dep_time","False","False","False"
"12:14 p.m.","12:13 p.m.","663","act_dep_time","False","False","False"
"","2:00 p.m.","663","sched_arr_time","False","False","False"
"2:01 p.m.","2:10 p.m.","663","act_arr_time","False","False","False"
"665","665","664","tuple_id","True","True","True"
"panynj","panynj","664","src","True","True","True"
"UA-257-JFK-SFO","UA-257-JFK-SFO","664","flight","True","True","True"
"2:30 p.m.","2:30 p.m.","664","sched_dep_time","True","True","True"
"2:43 p.m.","2:26 p.m.","664","act_dep_time","True","False","False"
"6:15 p.m.","6:15 p.m.","664","sched_arr_time","True","True","True"
"5:42 p.m.","5:42 p.m.","664","act_arr_time","False","True","True"
"666","666","665","tuple_id","True","True","True"
"panynj","panynj","665","src","True","True","True"
"UA-2945-PHL-CLT","UA-2945-PHL-CLT","665","flight","True","True","True"
"12:00 p.m.","12:00 a.m.","665","sched_dep_time","True","False","False"
"12:08 p.m.","3:11 a.m.","665","act_dep_time","False","False","False"
"1:45 p.m.","1:45 p.m.","665","sched_arr_time","True","True","True"
"1:14 p.m.","1:15 p.m.","665","act_arr_time","True","False","False"
"667","667","666","tuple_id","True","True","True"
"panynj","panynj","666","src","True","True","True"
"CO-63-EWR-IAH","CO-63-EWR-IAH","666","flight","True","True","True"
"","5:25 p.m.","666","sched_dep_time","False","False","False"
"5:38 p.m.","5:22 p.m.","666","act_dep_time","True","False","False"
"","8:22 p.m.","666","sched_arr_time","False","False","False"
"8:03 p.m.","8:03 p.m.","666","act_arr_time","False","True","True"
"668","668","667","tuple_id","True","True","True"
"panynj","panynj","667","src","True","True","True"
"CO-47-IAH-LAX","CO-47-IAH-LAX","667","flight","True","True","True"
"","7:10 p.m.","667","sched_dep_time","False","False","False"
"8:36 p.m.","8:25 p.m.","667","act_dep_time","True","False","False"
"","8:56 p.m.","667","sched_arr_time","False","False","False"
"9:38 p.m.","9:52 p.m.","667","act_arr_time","False","False","False"
"669","669","668","tuple_id","True","True","True"
"panynj","panynj","668","src","True","True","True"
"AA-2050-ORD-MIA","AA-2050-ORD-MIA","668","flight","True","True","True"
"10:40 a.m.","10:40 a.m.","668","sched_dep_time","True","True","True"
"11:06 a.m.","11:05 a.m.","668","act_dep_time","False","False","False"
"2:45 p.m.","2:45 p.m.","668","sched_arr_time","True","True","True"
"2:46 p.m.","2:46 p.m.","668","act_arr_time","True","True","True"
"670","670","669","tuple_id","True","True","True"
"panynj","panynj","669","src","True","True","True"
"UA-248-PHX-ORD","UA-248-PHX-ORD","669","flight","True","True","True"
"","12:57 p.m.","669","sched_dep_time","False","False","False"
"1:43 p.m.","1:32 p.m.","669","act_dep_time","False","False","False"
"","5:15 p.m.","669","sched_arr_time","False","False","False"
"5:34 p.m.","5:34 p.m.","669","act_arr_time","True","True","True"
"671","671","670","tuple_id","True","True","True"
"panynj","panynj","670","src","True","True","True"
"AA-4330-CVG-ORD","AA-4330-CVG-ORD","670","flight","True","True","True"
"","3:35 p.m.","670","sched_dep_time","False","False","False"
"3:36 p.m.","3:36 p.m.","670","act_dep_time","True","True","True"
"","4:00 p.m.","670","sched_arr_time","False","False","False"
"3:25 p.m.","3:33 p.m.","670","act_arr_time","False","False","False"
"672","672","671","tuple_id","True","True","True"
"panynj","panynj","671","src","True","True","True"
"AA-1434-DFW-MCO","AA-1434-DFW-MCO","671","flight","True","True","True"
"7:15 a.m.","7:15 a.m.","671","sched_dep_time","True","True","True"
"7:22 a.m.","7:21 a.m.","671","act_dep_time","True","False","False"
"10:35 a.m.","10:35 a.m.","671","sched_arr_time","True","True","True"
